0 1 2
751000.0 5722000.0 1665.129395
752000.0 5722000.0 1666.963379
753000.0 5722000.0 1667.853516
754000.0 5722000.0 1667.768066
755000.0 5722000.0 1666.675293
756000.0 5722000.0 1664.543457
757000.0 5722000.0 1661.332031
758000.0 5722000.0 1656.99707
759000.0 5722000.0 1651.485352
760000.0 5722000.0 1644.739746
761000.0 5722000.0 1636.697266
762000.0 5722000.0 1627.303711
763000.0 5722000.0 1616.51416
764000.0 5722000.0 1604.300781
765000.0 5722000.0 1590.670898
766000.0 5722000.0 1575.666992
767000.0 5722000.0 1559.375
768000.0 5722000.0 1541.931641
769000.0 5722000.0 1523.527344
770000.0 5722000.0 1504.400391
771000.0 5722000.0 1484.830078
772000.0 5722000.0 1465.138672
773000.0 5722000.0 1445.680664
774000.0 5722000.0 1426.84082
775000.0 5722000.0 1409.041992
776000.0 5722000.0 1392.764648
777000.0 5722000.0 1378.564453
778000.0 5722000.0 1367.12793
779000.0 5722000.0 1359.319336
780000.0 5722000.0 1356.241211
781000.0 5722000.0 1359.27832
782000.0 5722000.0 1370.106445
783000.0 5722000.0 1390.628906
784000.0 5722000.0 1422.805664
785000.0 5722000.0 1468.371094
786000.0 5722000.0 1528.436523
787000.0 5722000.0 1603.067383
788000.0 5722000.0 1690.942383
789000.0 5722000.0 1789.1875
790000.0 5722000.0 1893.384766
791000.0 5722000.0 1997.665039
792000.0 5722000.0 2094.861328
793000.0 5722000.0 2176.820313
794000.0 5722000.0 2235.260742
795000.0 5722000.0 2263.949707
796000.0 5722000.0 2262.853027
797000.0 5722000.0 2241.603027
798000.0 5722000.0 2209.605957
799000.0 5722000.0 2184.166992
800000.0 5722000.0 2175.643066
801000.0 5722000.0 2252.460937
802000.0 5722000.0 2259.438965
803000.0 5722000.0 2241.189941
804000.0 5722000.0 2247.967285
805000.0 5722000.0 2274.548828
806000.0 5722000.0 2309.928223
807000.0 5722000.0 2351.947266
808000.0 5722000.0 2401.697266
809000.0 5722000.0 2463.097168
810000.0 5722000.0 2539.848633
811000.0 5722000.0 2632.89209
812000.0 5722000.0 2739.829102
722000.0 5721000.0 1383.390625
723000.0 5721000.0 1396.341797
724000.0 5721000.0 1409.235352
725000.0 5721000.0 1422.058594
726000.0 5721000.0 1434.79834
727000.0 5721000.0 1447.442383
728000.0 5721000.0 1459.977051
729000.0 5721000.0 1472.386719
730000.0 5721000.0 1484.657715
731000.0 5721000.0 1496.772461
732000.0 5721000.0 1508.713379
733000.0 5721000.0 1520.460449
734000.0 5721000.0 1531.992676
735000.0 5721000.0 1543.287598
736000.0 5721000.0 1554.318848
737000.0 5721000.0 1565.060059
738000.0 5721000.0 1575.481934
739000.0 5721000.0 1585.553711
740000.0 5721000.0 1595.240234
741000.0 5721000.0 1604.506348
742000.0 5721000.0 1613.312012
743000.0 5721000.0 1621.612305
744000.0 5721000.0 1629.359863
745000.0 5721000.0 1636.505371
746000.0 5721000.0 1642.994141
747000.0 5721000.0 1648.771484
748000.0 5721000.0 1653.783691
749000.0 5721000.0 1657.978027
750000.0 5721000.0 1661.305176
751000.0 5721000.0 1663.719727
752000.0 5721000.0 1665.182617
753000.0 5721000.0 1665.657227
754000.0 5721000.0 1665.112793
755000.0 5721000.0 1663.520508
756000.0 5721000.0 1660.850098
757000.0 5721000.0 1657.067871
758000.0 5721000.0 1652.138184
759000.0 5721000.0 1646.019531
760000.0 5721000.0 1638.664551
761000.0 5721000.0 1630.027832
762000.0 5721000.0 1620.064941
763000.0 5721000.0 1608.742676
764000.0 5721000.0 1596.047852
